,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
8711,EWF k-means,0.75,71,20,0.073468424,0.91985,0.8519403116630919,0.8518588995526437,0.8520217393361296,0.8519403116630919,0.8998125
8712,EWF k-means,0.75,71,30,0.07339717,0.9194,0.8512258882850281,0.8511116185303774,0.8513401887273815,0.851225888285028,0.89925
8713,EWF k-means,0.75,71,40,0.0734149,0.9199,0.8519303685278304,0.8518793114845112,0.851981431691683,0.8519303685278303,0.899875
8714,EWF k-means,0.75,71,50,0.07328511,0.9197,0.8516021072130335,0.8514864770266104,0.8517177688084251,0.8516021072130335,0.899625
8715,EWF k-means,0.75,71,60,0.07326518,0.9196,0.851316251866728,0.851186837001879,0.8514457060901606,0.8513162518667281,0.8995
8716,EWF k-means,0.75,71,70,0.073364325,0.9197,0.8513942456446023,0.8512504044346867,0.8515381354742667,0.8513942456446023,0.899625
8717,EWF k-means,0.75,71,80,0.07331461,0.92015,0.8519276182568037,0.8517944032180713,0.8520608749699645,0.8519276182568039,0.9001875
8718,EWF k-means,0.75,71,90,0.07333166,0.91965,0.8513240455674811,0.8511869220430133,0.8514612132794008,0.8513240455674812,0.8995625
8719,EWF k-means,0.75,71,100,0.07333177,0.91965,0.8513240455674811,0.8511869220430133,0.8514612132794008,0.8513240455674812,0.8995625
8720,EWF k-means,0.75,72,10,0.07333075,0.91765,0.8504507701382439,0.8500489019933959,0.85085301843626,0.8504507701382439,0.8970625
8721,EWF k-means,0.75,72,20,0.07338716,0.91585,0.848606494876727,0.8481902974327378,0.8490231009680491,0.848606494876727,0.8948125
8722,EWF k-means,0.75,72,30,0.073271774,0.9159,0.8479790618591896,0.8477417979363806,0.8482164586288845,0.8479790618591896,0.894875
8723,EWF k-means,0.75,72,40,0.073223606,0.9174,0.8494061456022913,0.8492511134262428,0.8495612343914278,0.8494061456022914,0.89675
8724,EWF k-means,0.75,72,50,0.073367186,0.91625,0.848752586453848,0.8484287054031348,0.8490767148771311,0.8487525864538479,0.8953125
8725,EWF k-means,0.75,72,60,0.073311314,0.91675,0.8489471594623871,0.8487081949464556,0.8491862585831759,0.848947159462387,0.8959375
8726,EWF k-means,0.75,72,70,0.07332359,0.91655,0.8486880129721034,0.8484544191198594,0.8489217354844469,0.8486880129721034,0.8956875
8727,EWF k-means,0.75,72,80,0.07333885,0.91665,0.8489824861038199,0.8487002609462174,0.8492648990250865,0.8489824861038199,0.8958125
8728,EWF k-means,0.75,72,90,0.07333579,0.9167,0.8489758097216147,0.8487378000164948,0.8492139529532725,0.8489758097216147,0.895875
8729,EWF k-means,0.75,72,100,0.073340476,0.9168,0.8490521995702089,0.8488095044244607,0.8492950335404628,0.849052199570209,0.896
8730,EWF k-means,0.75,73,10,0.07339357,0.9175,0.8501738729620689,0.8496654535331479,0.8506829012072754,0.8501738729620689,0.896875
8731,EWF k-means,0.75,73,20,0.07336488,0.9186,0.8512353085960517,0.8508283921604232,0.8516426144409093,0.8512353085960518,0.89825
8732,EWF k-means,0.75,73,30,0.07329549,0.918,0.8503290334427943,0.8499398508625587,0.8507185725952425,0.8503290334427942,0.8975
8733,EWF k-means,0.75,73,40,0.073252924,0.91795,0.8502617721383067,0.8498591803411374,0.8506647455445123,0.8502617721383066,0.8974375
8734,EWF k-means,0.75,73,50,0.07330058,0.91805,0.8503756482880481,0.8499650370189101,0.8507866564749333,0.8503756482880482,0.8975625
8735,EWF k-means,0.75,73,60,0.07327502,0.91805,0.8501274023445136,0.8497971683609147,0.8504578930879216,0.8501274023445137,0.8975625
8736,EWF k-means,0.75,73,70,0.07323625,0.9181,0.850284331006789,0.8499210106531093,0.8506479621143609,0.850284331006789,0.897625
8737,EWF k-means,0.75,73,80,0.073233716,0.91785,0.8500477465364379,0.8496739123544762,0.8504219098176172,0.850047746536438,0.8973125
8738,EWF k-means,0.75,73,90,0.073241994,0.9181,0.8503560625411835,0.8499666561770861,0.8507458258765074,0.8503560625411835,0.897625
8739,EWF k-means,0.75,73,100,0.0732493,0.91805,0.8502811270504581,0.8498984096596506,0.8506641892791599,0.8502811270504581,0.8975625
8740,EWF k-means,0.75,74,10,0.07326412,0.91565,0.8481641847533898,0.8478078179508427,0.8485208512717446,0.84816418475339,0.8945625
8741,EWF k-means,0.75,74,20,0.07335253,0.91565,0.8484355495223924,0.847859253035444,0.8490126299685563,0.8484355495223925,0.8945625
8742,EWF k-means,0.75,74,30,0.0737022,0.9137,0.84808311993547,0.8471418597965147,0.8490264740711669,0.84808311993547,0.8921250000000001
8743,EWF k-means,0.75,74,40,0.07353638,0.91335,0.8469144069587172,0.8461070056329278,0.8477233506888745,0.8469144069587173,0.8916875
8744,EWF k-means,0.75,74,50,0.07358681,0.9139,0.8479942135321519,0.8471070658662381,0.8488832213078651,0.8479942135321519,0.892375
8745,EWF k-means,0.75,74,60,0.0734926,0.91475,0.848069837672174,0.8473682731931054,0.8487725648111496,0.848069837672174,0.8934375
8746,EWF k-means,0.75,74,70,0.07349393,0.9148,0.8482400249792682,0.8475134758024929,0.8489678209247161,0.8482400249792681,0.8935
8747,EWF k-means,0.75,74,80,0.07351901,0.9142,0.8478304631393323,0.8470571188502343,0.8486052208110508,0.8478304631393323,0.89275
8748,EWF k-means,0.75,74,90,0.07353044,0.9142,0.8480016044850481,0.8472013322232326,0.8488033900618238,0.8480016044850482,0.89275
8749,EWF k-means,0.75,74,100,0.073463045,0.91495,0.8482867602677719,0.8475769892257535,0.8489977210474996,0.8482867602677718,0.8936875
8750,EWF k-means,0.75,75,10,0.073916025,0.9151,0.8472547844664775,0.8468444852466626,0.8476654814619319,0.8472547844664775,0.893875
8751,EWF k-means,0.75,75,20,0.07338841,0.9189,0.8505306370554178,0.8503959485284273,0.8506653682539969,0.8505306370554178,0.898625
8752,EWF k-means,0.75,75,30,0.073391296,0.91875,0.8507047826383296,0.8504786482460219,0.8509310373166994,0.8507047826383295,0.8984375
8753,EWF k-means,0.75,75,40,0.07332925,0.9185,0.8504519957917674,0.8502446531375079,0.8506594395968252,0.8504519957917674,0.8981250000000001
8754,EWF k-means,0.75,75,50,0.07339724,0.9188,0.8505070284393949,0.8503605221154046,0.8506535852544441,0.8505070284393949,0.8985
8755,EWF k-means,0.75,75,60,0.07339516,0.9188,0.8505048114135214,0.8503437628529668,0.8506659209883461,0.8505048114135215,0.8985
8756,EWF k-means,0.75,75,70,0.073398426,0.91865,0.8504636141123504,0.8502593624811835,0.8506679638988682,0.8504636141123504,0.8983125
8757,EWF k-means,0.75,75,80,0.07335766,0.9187,0.8502706385126734,0.8501460796588117,0.8503952338712768,0.8502706385126734,0.898375
8758,EWF k-means,0.75,75,90,0.07336768,0.9188,0.8505361772566976,0.8503861927396537,0.8506862146892845,0.8505361772566974,0.8985
8759,EWF k-means,0.75,75,100,0.0733807,0.91865,0.850362366425271,0.8502023841387658,0.8505224089307298,0.850362366425271,0.8983125
8760,EWF k-means,0.75,76,10,0.07349019,0.9185,0.8496473901338939,0.8496193278267932,0.8496754542948112,0.849647390133894,0.8981250000000001
8761,EWF k-means,0.75,76,20,0.07364213,0.9173,0.849182430443066,0.848994911163802,0.8493700325761796,0.8491824304430658,0.896625
8762,EWF k-means,0.75,76,30,0.07366818,0.9157,0.8472418924255717,0.8470359618832506,0.8474479231235007,0.8472418924255717,0.894625
8763,EWF k-means,0.75,76,40,0.073666334,0.916,0.8476707903230739,0.84744771566883,0.8478939824486444,0.8476707903230737,0.895
8764,EWF k-means,0.75,76,50,0.07358701,0.9164,0.8479425241396742,0.8477503932292295,0.8481347421574918,0.8479425241396743,0.8955
8765,EWF k-means,0.75,76,60,0.073580176,0.91705,0.8483212213770752,0.8481975711291796,0.8484449076816951,0.8483212213770752,0.8963125
8766,EWF k-means,0.75,76,70,0.073603004,0.91605,0.8476481437469524,0.8474563314299218,0.8478400429128101,0.8476481437469524,0.8950625
8767,EWF k-means,0.75,76,80,0.07363557,0.91595,0.8474727650412398,0.8472851322788332,0.847660480925255,0.8474727650412397,0.8949374999999999
8768,EWF k-means,0.75,76,90,0.07358947,0.91615,0.8474848552159336,0.8473262067198407,0.84764356313202,0.8474848552159338,0.8951875
8769,EWF k-means,0.75,76,100,0.07361371,0.91595,0.8474246472313837,0.8472484771495539,0.84760089059125,0.8474246472313837,0.8949374999999999
8770,EWF k-means,0.75,77,10,0.073237784,0.91885,0.850765808945792,0.8505809153972926,0.8509507828935957,0.850765808945792,0.8985625
8771,EWF k-means,0.75,77,20,0.07319527,0.91855,0.850382082488816,0.8501499568155529,0.8506143349562848,0.850382082488816,0.8981875
8772,EWF k-means,0.75,77,30,0.07328743,0.9193,0.8515399256398941,0.85134968620699,0.8517302501121924,0.8515399256398941,0.899125
8773,EWF k-means,0.75,77,40,0.073338635,0.91855,0.8505942165411821,0.8503405474915454,0.8508480369823728,0.8505942165411822,0.8981875
8774,EWF k-means,0.75,77,50,0.07318234,0.91915,0.8512769422466665,0.8511682259847464,0.8513856862839077,0.8512769422466664,0.8989375
8775,EWF k-means,0.75,77,60,0.07324972,0.91885,0.8507845987799358,0.85059224561683,0.8509770389603136,0.8507845987799358,0.8985625
8776,EWF k-means,0.75,77,70,0.073254935,0.9187,0.8506825619628596,0.8504648361365973,0.8509003992967881,0.8506825619628596,0.898375
8777,EWF k-means,0.75,77,80,0.07321849,0.9192,0.8515171942607329,0.8513645541137135,0.8516698891509112,0.851517194260733,0.899
8778,EWF k-means,0.75,77,90,0.073259406,0.91895,0.8510956642972335,0.8509308004225957,0.8512605920674646,0.8510956642972335,0.8986875
8779,EWF k-means,0.75,77,100,0.07326041,0.91895,0.8510358688742481,0.8508223433265616,0.8512495016231734,0.8510358688742481,0.8986875
8780,EWF k-means,0.75,78,10,0.073218435,0.9166,0.8486539499782687,0.8483073431059,0.8490008402041438,0.8486539499782686,0.89575
8781,EWF k-means,0.75,78,20,0.073266886,0.917,0.8486456345373681,0.8484145543329871,0.8488768406533296,0.8486456345373682,0.89625
8782,EWF k-means,0.75,78,30,0.07319016,0.9173,0.8488443019673013,0.8485978723785867,0.8490908747220178,0.8488443019673013,0.896625
8783,EWF k-means,0.75,78,40,0.07332496,0.9169,0.8483262612419119,0.8481371799289825,0.8485154268801508,0.848326261241912,0.8961250000000001
8784,EWF k-means,0.75,78,50,0.07324219,0.91765,0.8489801723895549,0.8488385830753827,0.8491218089468164,0.848980172389555,0.8970625
8785,EWF k-means,0.75,78,60,0.07321434,0.9175,0.8491370775487713,0.8489207765020187,0.8493534888486077,0.8491370775487712,0.896875
8786,EWF k-means,0.75,78,70,0.07324214,0.9169,0.8484840337024249,0.8482431526439165,0.8487250516088788,0.8484840337024249,0.8961250000000001
8787,EWF k-means,0.75,78,80,0.073216334,0.9173,0.8489824183647423,0.8487604244682518,0.8492045284169385,0.8489824183647424,0.896625
8788,EWF k-means,0.75,78,90,0.0732062,0.91765,0.849139540151343,0.8489445098795153,0.849334660053404,0.849139540151343,0.8970625
8789,EWF k-means,0.75,78,100,0.07321568,0.9172,0.848700374671657,0.8484791029094187,0.8489217618733076,0.8487003746716569,0.8965
8790,EWF k-means,0.75,79,10,0.073310345,0.91785,0.849762061995047,0.8495014140712968,0.8500228699142731,0.8497620619950471,0.8973125
8791,EWF k-means,0.75,79,20,0.07363035,0.91735,0.8497241952116772,0.8493133859778669,0.8501354020511284,0.8497241952116771,0.8966875
8792,EWF k-means,0.75,79,30,0.07350432,0.91745,0.8502580781680028,0.8497962508705613,0.850720407704484,0.8502580781680027,0.8968125
8793,EWF k-means,0.75,79,40,0.07341177,0.91815,0.8504396601717152,0.8501360713781484,0.8507434658695718,0.8504396601717151,0.8976875
8794,EWF k-means,0.75,79,50,0.07356826,0.9174,0.8497838330534598,0.8494383025173082,0.8501296448105932,0.84978383305346,0.89675
8795,EWF k-means,0.75,79,60,0.07348805,0.91735,0.8497587611848891,0.8494224305316459,0.8500953582853357,0.8497587611848891,0.8966875
8796,EWF k-means,0.75,79,70,0.073573135,0.91605,0.8484218518766076,0.8480094583729216,0.8488346466756942,0.8484218518766076,0.8950625
8797,EWF k-means,0.75,79,80,0.073467,0.91745,0.8497415242284851,0.849437617511295,0.8500456484833647,0.8497415242284851,0.8968125
8798,EWF k-means,0.75,79,90,0.07356249,0.91675,0.84914063779359,0.8487617609705924,0.8495198530195649,0.84914063779359,0.8959375
8799,EWF k-means,0.75,79,100,0.07355187,0.9165,0.8488539168058421,0.848469977438743,0.8492382038014388,0.8488539168058421,0.895625
8800,EWF k-means,0.75,80,10,0.073455445,0.9178,0.8501512327286819,0.8496811937083792,0.8506217920828953,0.8501512327286819,0.89725
8801,EWF k-means,0.75,80,20,0.073506154,0.9196,0.8522746092500759,0.8519706219774298,0.8525788135284332,0.8522746092500758,0.8995
8802,EWF k-means,0.75,80,30,0.073378086,0.91765,0.8498939098201216,0.8495444619141632,0.8502436453251284,0.8498939098201216,0.8970625
8803,EWF k-means,0.75,80,40,0.07344262,0.9172,0.849458311826509,0.8490795580839198,0.8498374036255647,0.849458311826509,0.8965
8804,EWF k-means,0.75,80,50,0.073448814,0.91745,0.8498032468498694,0.8494980884170555,0.8501086246007342,0.8498032468498694,0.8968125
8805,EWF k-means,0.75,80,60,0.07351926,0.91735,0.8494836825982046,0.8490949277037361,0.8498727936356418,0.8494836825982046,0.8966875
8806,EWF k-means,0.75,80,70,0.07345441,0.91735,0.8494312368591342,0.8490265554012778,0.8498363042770688,0.8494312368591342,0.8966875
8807,EWF k-means,0.75,80,80,0.0734608,0.9172,0.8492411157549017,0.8488826032668546,0.849599931195347,0.8492411157549018,0.8965
8808,EWF k-means,0.75,80,90,0.073458865,0.91715,0.8491365196259403,0.8487695759783209,0.8495037806880406,0.8491365196259404,0.8964375
8809,EWF k-means,0.75,80,100,0.073443905,0.917,0.8489678809254468,0.8486068109693209,0.8493292582724784,0.848967880925447,0.89625
8810,EWF k-means,0.75,81,10,0.07364626,0.9159,0.8482046023517424,0.8477924413302389,0.8486171643188699,0.8482046023517424,0.894875
8811,EWF k-means,0.75,81,20,0.07355984,0.9156,0.8477734752152678,0.8474643411411957,0.8480828349005972,0.8477734752152678,0.8945
8812,EWF k-means,0.75,81,30,0.073513284,0.9154,0.8473065680306463,0.8469927436088753,0.8476206250925964,0.8473065680306463,0.89425
8813,EWF k-means,0.75,81,40,0.07361459,0.91555,0.847572742487593,0.8473189375235383,0.8478266995461143,0.847572742487593,0.8944375
8814,EWF k-means,0.75,81,50,0.073493265,0.9161,0.8482771416244053,0.8480072391340328,0.8485472159778092,0.8482771416244053,0.895125
8815,EWF k-means,0.75,81,60,0.0735406,0.9152,0.8470188229462791,0.8467357571767193,0.8473020780382446,0.8470188229462792,0.894
8816,EWF k-means,0.75,81,70,0.07359953,0.91565,0.847862777606686,0.8475532218613755,0.8481725595555394,0.847862777606686,0.8945625
8817,EWF k-means,0.75,81,80,0.07355871,0.916,0.8482133193137112,0.8479406052191876,0.8484862088849238,0.8482133193137114,0.895
8818,EWF k-means,0.75,81,90,0.07360602,0.91575,0.8479335643780427,0.8476403802952989,0.8482269513455232,0.8479335643780426,0.8946875
8819,EWF k-means,0.75,81,100,0.07358352,0.9155,0.8476183193874731,0.8473328863250137,0.8479039448170375,0.8476183193874731,0.894375
8820,EWF k-means,0.75,82,10,0.07338353,0.9133,0.8461038341202238,0.8454301402286178,0.8467786025545847,0.8461038341202237,0.891625
8821,EWF k-means,0.75,82,20,0.07335303,0.91425,0.8469376358503463,0.8463339307089973,0.8475422028738574,0.8469376358503464,0.8928125
8822,EWF k-means,0.75,82,30,0.07332354,0.91595,0.8488843043063653,0.8483360848929796,0.8494332327285429,0.8488843043063652,0.8949374999999999
8823,EWF k-means,0.75,82,40,0.073320925,0.9162,0.8486857803175775,0.8482488983285864,0.8491231125617398,0.8486857803175775,0.89525
8824,EWF k-means,0.75,82,50,0.07334597,0.91515,0.8479450731149171,0.8474151685181427,0.8484756408449246,0.847945073114917,0.8939375
8825,EWF k-means,0.75,82,60,0.073391065,0.91565,0.8485664228813787,0.8480098215055949,0.8491237554009806,0.8485664228813786,0.8945625
8826,EWF k-means,0.75,82,70,0.07336746,0.9157,0.8486672137130504,0.848137192506369,0.8491978977798138,0.8486672137130504,0.894625
8827,EWF k-means,0.75,82,80,0.073365726,0.91505,0.8478945215529152,0.8473613853653972,0.8484283290316774,0.8478945215529152,0.8938125
8828,EWF k-means,0.75,82,90,0.073333554,0.91565,0.8485798006090199,0.8480638278840049,0.8490964015648808,0.8485798006090199,0.8945625
8829,EWF k-means,0.75,82,100,0.073351026,0.9156,0.8485565071834403,0.8480140760381698,0.849099632703677,0.8485565071834403,0.8945
8830,EWF k-means,0.75,83,10,0.07391176,0.9151,0.8488811451294057,0.8480507483298506,0.8497131697435983,0.8488811451294057,0.893875
8831,EWF k-means,0.75,83,20,0.073770724,0.9176,0.851176779704958,0.8506430568143043,0.8517111727685239,0.851176779704958,0.897
8832,EWF k-means,0.75,83,30,0.07389613,0.91595,0.8496884835701415,0.8490490880577193,0.8503288428306797,0.8496884835701416,0.8949374999999999
8833,EWF k-means,0.75,83,40,0.073778525,0.91625,0.8500221916562639,0.8493658686162697,0.8506795297901381,0.8500221916562639,0.8953125
8834,EWF k-means,0.75,83,50,0.0738568,0.9162,0.8501012299976217,0.8494252349939408,0.8507783018075569,0.8501012299976217,0.89525
8835,EWF k-means,0.75,83,60,0.073804855,0.9168,0.850344372796449,0.8497731215428405,0.8509163926022857,0.850344372796449,0.896
8836,EWF k-means,0.75,83,70,0.07383079,0.9162,0.8499032351414424,0.8492853288092711,0.8505220412565562,0.8499032351414423,0.89525
8837,EWF k-means,0.75,83,80,0.07379073,0.9162,0.8498632795073986,0.849238741702942,0.850488736569316,0.8498632795073985,0.89525
8838,EWF k-means,0.75,83,90,0.07380519,0.9162,0.8498437154257682,0.8492248625932741,0.8504634708651821,0.8498437154257682,0.89525
8839,EWF k-means,0.75,83,100,0.07380364,0.916,0.8496843487648168,0.8490542464372063,0.850315387013325,0.8496843487648168,0.895
8840,EWF k-means,0.75,84,10,0.073828645,0.9142,0.8469909042794291,0.8464316522005612,0.847550895862004,0.8469909042794291,0.89275
8841,EWF k-means,0.75,84,20,0.07387852,0.91505,0.8481669302870791,0.8475836249608665,0.8487510390252758,0.8481669302870792,0.8938125
8842,EWF k-means,0.75,84,30,0.07368326,0.91485,0.8478582802855383,0.8473284988085066,0.848388724655434,0.8478582802855383,0.8935625
8843,EWF k-means,0.75,84,40,0.07390721,0.914,0.84748633485449,0.8468376544724306,0.8481360097809144,0.8474863348544899,0.8925
8844,EWF k-means,0.75,84,50,0.07379044,0.9144,0.8477576591804183,0.8471422041441298,0.848374009132082,0.8477576591804182,0.893
8845,EWF k-means,0.75,84,60,0.07377382,0.9149,0.8482062205259869,0.8476000553720763,0.8488132533040872,0.8482062205259869,0.893625
8846,EWF k-means,0.75,84,70,0.073675215,0.91495,0.8477602917604571,0.8472905841239218,0.848230520464127,0.8477602917604571,0.8936875
8847,EWF k-means,0.75,84,80,0.07372417,0.915,0.8479988406142424,0.8474963848301263,0.8485018925344258,0.8479988406142424,0.89375
8848,EWF k-means,0.75,84,90,0.07372258,0.9148,0.8476790267405856,0.8471993427006153,0.8481592542822354,0.8476790267405857,0.8935
8849,EWF k-means,0.75,84,100,0.073733464,0.9148,0.8477801770798706,0.8472764502127569,0.8482845032595264,0.8477801770798706,0.8935
8850,EWF k-means,0.75,85,10,0.07350358,0.9202,0.852675525627525,0.8524947119735912,0.8528564159986811,0.852675525627525,0.90025
8851,EWF k-means,0.75,85,20,0.073665075,0.92005,0.8529728026874053,0.852740105160074,0.8532056272473904,0.8529728026874052,0.9000625
8852,EWF k-means,0.75,85,30,0.073458776,0.9198,0.8522897982286067,0.8521980305242624,0.8523815856988227,0.8522897982286066,0.89975
8853,EWF k-means,0.75,85,40,0.073598795,0.91965,0.8525237673829957,0.8523361826921834,0.8527114346603812,0.8525237673829957,0.8995625
8854,EWF k-means,0.75,85,50,0.07363612,0.9197,0.8524191399488116,0.8522470071022236,0.8525913423426139,0.8524191399488117,0.899625
8855,EWF k-means,0.75,85,60,0.07358892,0.92025,0.8528335706555545,0.8526839659383059,0.8529832278787725,0.8528335706555545,0.9003125
8856,EWF k-means,0.75,85,70,0.07354062,0.9199,0.8526429032084885,0.8524789199809798,0.8528069495359095,0.8526429032084885,0.899875
8857,EWF k-means,0.75,85,80,0.07352388,0.9198,0.8524002817457386,0.8522624802017521,0.8525381278589439,0.8524002817457387,0.89975
8858,EWF k-means,0.75,85,90,0.0735589,0.91995,0.852690418728521,0.8525264450041472,0.8528544555419754,0.852690418728521,0.8999375000000001
8859,EWF k-means,0.75,85,100,0.07355661,0.91975,0.852316902408078,0.8521595260982969,0.852474336856921,0.852316902408078,0.8996875
8860,EWF k-means,0.75,86,10,0.073640235,0.91355,0.847134078153716,0.8464615941662342,0.8478076315205688,0.8471340781537159,0.8919375
8861,EWF k-means,0.75,86,20,0.07352635,0.91485,0.8479551253349962,0.8474822320327866,0.8484285466787872,0.8479551253349963,0.8935625
8862,EWF k-means,0.75,86,30,0.07358249,0.9144,0.8471598876754607,0.8467630269434653,0.84755712058311,0.8471598876754607,0.893
8863,EWF k-means,0.75,86,40,0.07361153,0.91415,0.8474730949259688,0.8469280935904968,0.8480187981338159,0.8474730949259687,0.8926875
8864,EWF k-means,0.75,86,50,0.07362951,0.91465,0.8478884461924268,0.8473998173184837,0.8483776388992242,0.8478884461924266,0.8933125
8865,EWF k-means,0.75,86,60,0.07363805,0.9139,0.8470971521290027,0.8465717176108499,0.8476232392862332,0.8470971521290027,0.892375
8866,EWF k-means,0.75,86,70,0.07362688,0.91385,0.8471455405881767,0.8465851817632363,0.84770664171288,0.8471455405881767,0.8923125
8867,EWF k-means,0.75,86,80,0.07366412,0.91525,0.8483486017794377,0.8479728532288093,0.8487246834764925,0.8483486017794376,0.8940625
8868,EWF k-means,0.75,86,90,0.073645875,0.9143,0.8474157551546891,0.8469226527437941,0.847909432096536,0.8474157551546891,0.892875
8869,EWF k-means,0.75,86,100,0.073644176,0.9142,0.8474032745426164,0.8468973442998698,0.8479098096246992,0.8474032745426164,0.89275
8870,EWF k-means,0.75,87,10,0.07330351,0.9185,0.8509531034573016,0.8505828646523459,0.8513236647151791,0.8509531034573016,0.8981250000000001
8871,EWF k-means,0.75,87,20,0.07330337,0.91735,0.8499077942011863,0.8494300029057047,0.8503861232996653,0.8499077942011863,0.8966875
8872,EWF k-means,0.75,87,30,0.073287785,0.9171,0.8495666697241795,0.8491315653804019,0.8500022202010535,0.8495666697241795,0.896375
8873,EWF k-means,0.75,87,40,0.07333977,0.9172,0.8499401905989994,0.8494105978881423,0.8504704441055103,0.8499401905989994,0.8965
8874,EWF k-means,0.75,87,50,0.07337825,0.9175,0.8502517944899126,0.8497508048324166,0.8507533752352896,0.8502517944899126,0.896875
8875,EWF k-means,0.75,87,60,0.073366135,0.9169,0.8496672366288164,0.8491213286767835,0.8502138469709607,0.8496672366288165,0.8961250000000001
8876,EWF k-means,0.75,87,70,0.073284924,0.9172,0.8496856826076041,0.8492087669457072,0.8501631342421955,0.8496856826076042,0.8965
8877,EWF k-means,0.75,87,80,0.073305875,0.9174,0.8498976433750116,0.849452045164734,0.8503437093267671,0.8498976433750117,0.89675
8878,EWF k-means,0.75,87,90,0.07333117,0.91675,0.8493772337323933,0.848839279319788,0.8499158704378149,0.8493772337323933,0.8959375
8879,EWF k-means,0.75,87,100,0.073311694,0.91695,0.849491292680541,0.8490050232664227,0.8499781194375395,0.849491292680541,0.8961875
8880,EWF k-means,0.75,88,10,0.07339803,0.9179,0.8506279816303017,0.8501390536640332,0.8511174723000854,0.8506279816303016,0.897375
8881,EWF k-means,0.75,88,20,0.07318022,0.9199,0.8521458040520781,0.8520184430195712,0.8522732031665252,0.8521458040520782,0.899875
8882,EWF k-means,0.75,88,30,0.073245056,0.91895,0.8513166818681613,0.851007381388319,0.8516262072616106,0.8513166818681615,0.8986875
8883,EWF k-means,0.75,88,40,0.07326617,0.9197,0.8519823509984412,0.8517523837806271,0.8522124424288894,0.851982350998441,0.899625
8884,EWF k-means,0.75,88,50,0.07321978,0.91915,0.851197252163157,0.8509546590279432,0.8514399836564163,0.8511972521631572,0.8989375
8885,EWF k-means,0.75,88,60,0.0732102,0.9199,0.8522033103804864,0.8519827251332576,0.8524240098799201,0.8522033103804864,0.899875
8886,EWF k-means,0.75,88,70,0.073164634,0.9192,0.8509783430058326,0.8507483178791446,0.8512084925544395,0.8509783430058329,0.899
8887,EWF k-means,0.75,88,80,0.07325011,0.919,0.8510229837903058,0.8507740681198368,0.8512720451566683,0.8510229837903058,0.8987499999999999
8888,EWF k-means,0.75,88,90,0.0732058,0.91955,0.8518105225492867,0.85156083282919,0.8520603587374678,0.8518105225492866,0.8994375
8889,EWF k-means,0.75,88,100,0.07321383,0.9192,0.8512228547691875,0.8509738806384658,0.8514719746300209,0.8512228547691876,0.899
8890,EWF k-means,0.75,89,10,0.07340237,0.9198,0.8518219595306241,0.8517785331272213,0.8518653903622875,0.8518219595306241,0.89975
8891,EWF k-means,0.75,89,20,0.07324938,0.91895,0.8510381122004788,0.8509305065485872,0.85114574507067,0.8510381122004786,0.8986875
8892,EWF k-means,0.75,89,30,0.07316916,0.9192,0.8514864611747577,0.8513718425226262,0.8516011106928483,0.8514864611747575,0.899
8893,EWF k-means,0.75,89,40,0.073295176,0.9194,0.8517866484153742,0.8516564042805497,0.8519169323928611,0.8517866484153742,0.89925
8894,EWF k-means,0.75,89,50,0.07325777,0.9194,0.8518977832239288,0.8517421818481444,0.8520534414624884,0.8518977832239288,0.89925
8895,EWF k-means,0.75,89,60,0.07323373,0.91955,0.8520354258919658,0.8518662551826282,0.8522046638053116,0.8520354258919658,0.8994375
8896,EWF k-means,0.75,89,70,0.073243126,0.91935,0.8518366268538571,0.8516674956158528,0.8520058252801893,0.8518366268538571,0.8991875
8897,EWF k-means,0.75,89,80,0.07330246,0.9194,0.8518599405028643,0.8516981680642574,0.8520217744075979,0.8518599405028644,0.89925
8898,EWF k-means,0.75,89,90,0.073253155,0.91945,0.8519629987545958,0.85180307768541,0.8521229798835572,0.8519629987545959,0.8993125
8899,EWF k-means,0.75,89,100,0.073254004,0.91955,0.8520976419365535,0.8519413975931919,0.8522539436002257,0.8520976419365534,0.8994375
8900,EWF k-means,0.75,90,10,0.07324558,0.919,0.8510659936632047,0.8509121355520975,0.8512199074242397,0.8510659936632047,0.8987499999999999
8901,EWF k-means,0.75,90,20,0.073223546,0.9192,0.8513002146971125,0.8512199093193495,0.8513805352285673,0.8513002146971125,0.899
8902,EWF k-means,0.75,90,30,0.07337294,0.91935,0.8514085823792945,0.8513302930905705,0.8514868860684845,0.8514085823792946,0.8991875
8903,EWF k-means,0.75,90,40,0.073264465,0.9191,0.8510114979336992,0.8509004449663725,0.8511225798923642,0.8510114979336991,0.898875
8904,EWF k-means,0.75,90,50,0.07326087,0.91915,0.8511389533405423,0.8510201159772497,0.8512578238976246,0.8511389533405425,0.8989375
8905,EWF k-means,0.75,90,60,0.07326203,0.91955,0.8515637995211386,0.8514713097303099,0.8516563094072788,0.8515637995211385,0.8994375
8906,EWF k-means,0.75,90,70,0.073267676,0.9192,0.8511874628713427,0.8510764085594833,0.8512985461692476,0.8511874628713428,0.899
8907,EWF k-means,0.75,90,80,0.07325925,0.9193,0.851390535859942,0.851280451236091,0.8515006489589955,0.8513905358599417,0.899125
8908,EWF k-means,0.75,90,90,0.073275216,0.91935,0.8513435802151249,0.8512437423179952,0.8514434415339244,0.8513435802151249,0.8991875
